27/08/15,MAR-CAN TRANSPORT CO. INC, 2.1 ,NEW DAWN TRANSIT, LLC B2, 2.0 ,BORO TRANSIT INC., 2.0 ,LOGAN BUS COMPANY INC., 1.8 ,CAREFUL BUS, 1.0)
28/09/17,LEESEL TRANSP CORP B2192), 366.7 ,RELIANT TRANS INC. B2321), 175.7 ,PIONEER TRANSPORTATION CORP, 72.7 ,NEW DAWN TRANSIT, LLC B2321), 54.0 ,VAN TRANS LLC B2192), 41.1)
05/10/17,LEESEL TRANSP CORP B2192), 285.4 ,RELIANT TRANS INC. B2321), 66.4 ,PIONEER TRANSPORTATION CORP, 61.1 ,NEW DAWN TRANSIT, LLC B2321), 29.8 ,G.V.C. LTD., 29.4)
12/10/17,LEESEL TRANSP CORP B2192), 218.8 ,RELIANT TRANS INC. B2321), 122.7 ,PIONEER TRANSPORTATION CORP, 85.2 ,G.V.C. LTD., 41.2 ,NEW DAWN TRANSIT, LLC B2321), 33.4)
19/10/17,LEESEL TRANSP CORP B2192), 279.9 ,RELIANT TRANS INC. B2321), 133.9 ,PIONEER TRANSPORTATION CORP, 87.7 ,G.V.C. LTD., 61.3 ,NEW DAWN TRANSIT, LLC B2321), 35.0)
26/10/17,LEESEL TRANSP CORP B2192), 267.3 ,RELIANT TRANS INC. B2321), 94.3 ,PIONEER TRANSPORTATION CORP, 83.0 ,G.V.C. LTD., 47.2 ,VAN TRANS LLC B2192), 38.5)
02/11/17,LEESEL TRANSP CORP B2192), 132.7 ,RELIANT TRANS INC. B2321), 49.6 ,G.V.C. LTD., 33.2 ,PIONEER TRANSPORTATION CORP, 23.3 ,NEW DAWN TRANSIT, LLC B2321), 22.0)
09/11/17,LEESEL TRANSP CORP B2192), 228.0 ,RELIANT TRANS INC. B2321), 113.0 ,PIONEER TRANSPORTATION CORP, 82.6 ,G.V.C. LTD., 49.6 ,BORO TRANSIT INC., 40.3)
16/11/17,LEESEL TRANSP CORP B2192), 189.2 ,RELIANT TRANS INC. B2321), 76.4 ,PIONEER TRANSPORTATION CORP, 66.1 ,G.V.C. LTD., 31.5 ,VAN TRANS LLC B2192), 31.3)
23/11/17,LEESEL TRANSP CORP B2192), 104.8 ,RELIANT TRANS INC. B2321), 45.4 ,PIONEER TRANSPORTATION CORP, 41.9 ,G.V.C. LTD., 25.7 ,BORO TRANSIT INC., 19.9)
30/11/17,LEESEL TRANSP CORP B2192), 165.7 ,PIONEER TRANSPORTATION CORP, 75.1 ,RELIANT TRANS INC. B2321), 54.7 ,VAN TRANS LLC B2192), 51.2 ,G.V.C. LTD., 30.4)
07/12/17,LEESEL TRANSP CORP B2192), 250.4 ,PIONEER TRANSPORTATION CORP, 93.9 ,RELIANT TRANS INC. B2321), 83.1 ,VAN TRANS LLC B2192), 50.3 ,G.V.C. LTD., 45.1)
14/12/17,LEESEL TRANSP CORP B2192), 288.5 ,RELIANT TRANS INC. B2321), 134.0 ,PIONEER TRANSPORTATION CORP, 131.7 ,VAN TRANS LLC B2192), 73.2 ,NEW DAWN TRANSIT, LLC B2321), 54.1)
21/12/17,LEESEL TRANSP CORP B2192), 99.1 ,RELIANT TRANS INC. B2321), 30.4 ,PIONEER TRANSPORTATION CORP, 29.8 ,NEW DAWN TRANSIT, LLC B2321), 17.4 ,VAN TRANS LLC B2192), 16.4)
28/12/17,LEESEL TRANSP CORP B2192), 49.1 ,PIONEER TRANSPORTATION CORP, 42.4 ,RELIANT TRANS INC. B2321), 31.2 ,NEW DAWN TRANSIT, LLC B2321), 24.2 ,BORO TRANSIT INC., 22.8)
04/01/18,LEESEL TRANSP CORP B2192), 127.1 ,PIONEER TRANSPORTATION CORP, 102.0 ,RELIANT TRANS INC. B2321), 92.4 ,SNT BUS INC, 80.6 ,BORO TRANSIT INC., 66.1)
11/01/18,LEESEL TRANSP CORP B2192), 160.2 ,PIONEER TRANSPORTATION CORP, 64.9 ,RELIANT TRANS INC. B2321), 49.7 ,NEW DAWN TRANSIT, LLC B2321), 34.4 ,VAN TRANS LLC B2192), 25.7)
18/01/18,LEESEL TRANSP CORP B2192), 245.1 ,PIONEER TRANSPORTATION CORP, 104.0 ,RELIANT TRANS INC. B2321), 69.8 ,VAN TRANS LLC B2192), 48.3 ,NEW DAWN TRANSIT, LLC B2321), 34.3)
25/01/18,LEESEL TRANSP CORP B2192), 173.0 ,RELIANT TRANS INC. B2321), 90.1 ,PIONEER TRANSPORTATION CORP, 83.1 ,NEW DAWN TRANSIT, LLC B2321), 31.0 ,VAN TRANS LLC B2192), 28.6)
01/02/18,LEESEL TRANSP CORP B2192), 117.2 ,PIONEER TRANSPORTATION CORP, 63.6 ,RELIANT TRANS INC. B2321), 52.5 ,BORO TRANSIT INC., 23.9 ,LITTLE RICHIE BUS SERVICE, 23.5)
08/02/18,LEESEL TRANSP CORP B2192), 111.9 ,RELIANT TRANS INC. B2321), 71.8 ,PIONEER TRANSPORTATION CORP, 68.2 ,BORO TRANSIT INC., 36.2 ,G.V.C. LTD., 29.3)
15/02/18,LEESEL TRANSP CORP B2192), 37.8 ,RELIANT TRANS INC. B2321), 21.9 ,PIONEER TRANSPORTATION CORP, 20.1 ,LITTLE RICHIE BUS SERVICE, 15.6 ,FIRST STEPS TRANSP INC. B2192), 14.3)
22/02/18,LEESEL TRANSP CORP B2192), 133.5 ,RELIANT TRANS INC. B2321), 72.0 ,PIONEER TRANSPORTATION CORP, 59.2 ,BORO TRANSIT INC., 47.1 ,G.V.C. LTD., 30.4)
01/03/18,LEESEL TRANSP CORP B2192), 240.3 ,RELIANT TRANS INC. B2321), 137.2 ,PIONEER TRANSPORTATION CORP, 135.9 ,G.V.C. LTD., 46.5 ,BORO TRANSIT INC., 44.4)
08/03/18,LEESEL TRANSP CORP B2192), 272.7 ,RELIANT TRANS INC. B2321), 151.2 ,PIONEER TRANSPORTATION CORP, 110.7 ,G.V.C. LTD., 65.3 ,BORO TRANSIT INC., 48.7)
15/03/18,LEESEL TRANSP CORP B2192), 230.7 ,RELIANT TRANS INC. B2321), 95.9 ,PIONEER TRANSPORTATION CORP, 91.8 ,G.V.C. LTD., 39.6 ,BORO TRANSIT INC., 37.2)
22/03/18,LEESEL TRANSPORTATION CORP B2192), 269.3 ,RELIANT TRANSPORTATION INC B2321), 116.7 ,PIONEER TRANSPORTATION CORP, 106.9 ,BORO TRANSIT INC., 44.4 ,VAN TRANS LLC B2192), 43.7)
29/03/18,LEESEL TRANSPORTATION CORP B2192), 42.9 ,PIONEER TRANSPORTATION CORP, 19.0 ,RELIANT TRANSPORTATION INC B2321), 10.3 ,BORO TRANSIT INC., 8.7 ,G.V.C. LTD., 6.0)
05/04/18,LEESEL TRANSPORTATION CORP B2192), 115.0 ,RELIANT TRANSPORTATION INC B2321), 82.3 ,PIONEER TRANSPORTATION CORP, 64.5 ,FIRST STEPS TRANS INC. B2192), 44.3 ,BORO TRANSIT INC., 35.0)
12/04/18,LEESEL TRANSPORTATION CORP B2192), 251.3 ,RELIANT TRANSPORTATION INC B2321), 96.0 ,PIONEER TRANSPORTATION CORP, 76.5 ,G.V.C. LTD., 37.2 ,BORO TRANSIT INC., 34.7)
19/04/18,LEESEL TRANSPORTATION CORP B2192), 238.9 ,RELIANT TRANSPORTATION INC B2321), 133.6 ,PIONEER TRANSPORTATION CORP, 97.5 ,G.V.C. LTD., 48.4 ,VAN TRANS LLC B2192), 45.6)
26/04/18,LEESEL TRANSPORTATION CORP B2192), 296.0 ,PIONEER TRANSPORTATION CORP, 129.9 ,RELIANT TRANSPORTATION INC B2321), 119.9 ,G.V.C. LTD., 63.8 ,VAN TRANS LLC B2192), 54.6)
03/05/18,LEESEL TRANSPORTATION CORP B2192), 216.6 ,RELIANT TRANSPORTATION INC B2321), 141.4 ,PIONEER TRANSPORTATION CORP, 74.9 ,G.V.C. LTD., 46.0 ,VAN TRANS LLC B2192), 39.7)
10/05/18,LEESEL TRANSPORTATION CORP B2192), 199.8 ,RELIANT TRANSPORTATION INC B2321), 102.9 ,PIONEER TRANSPORTATION CORP, 79.8 ,G.V.C. LTD., 52.4 ,NEW DAWN TRANSIT, LLC B2321), 40.2)
17/05/18,LEESEL TRANSPORTATION CORP B2192), 198.2 ,RELIANT TRANSPORTATION INC B2321), 138.2 ,PIONEER TRANSPORTATION CORP, 89.1 ,SELBY TRANSPORTATION, 46.8 ,G.V.C. LTD., 42.4)
24/05/18,LEESEL TRANSPORTATION CORP B2192), 115.2 ,RELIANT TRANSPORTATION INC B2321), 91.4 ,PIONEER TRANSPORTATION CORP, 67.0 ,SELBY TRANSPORTATION, 36.0 ,G.V.C. LTD., 29.6)
31/05/18,LEESEL TRANSPORTATION CORP B2192), 171.2 ,RELIANT TRANSPORTATION INC B2321), 158.8 ,PIONEER TRANSPORTATION CORP, 84.5 ,SELBY TRANSPORTATION, 43.8 ,VAN TRANS LLC B2192), 43.6)
07/06/18,LEESEL TRANSPORTATION CORP B2192), 197.2 ,RELIANT TRANSPORTATION INC B2321), 93.1 ,PIONEER TRANSPORTATION CORP, 70.7 ,NEW DAWN TRANSIT, LLC B2321), 36.0 ,SELBY TRANSPORTATION, 34.6)
14/06/18,LEESEL TRANSPORTATION CORP B2192), 105.0 ,RELIANT TRANSPORTATION INC B2321), 87.5 ,PIONEER TRANSPORTATION CORP, 51.0 ,G.V.C. LTD., 31.3 ,BORO TRANSIT INC., 27.5)
21/06/18,RELIANT TRANSPORTATION INC B2321), 18.2 ,LEESEL TRANSPORTATION CORP B2192), 12.6 ,PIONEER TRANSPORTATION CORP, 11.9 ,VAN TRANS LLC B2192), 5.4 ,NEW DAWN TRANSIT, LLC B2321), 4.5)
30/08/18,RELIANT TRANSPORTATION INC B2321), 81.5 ,PIONEER TRANSPORTATION CORP, 22.9 ,NEW DAWN TRANSIT, LLC B2321), 16.8 ,BORO TRANSIT INC., 15.6 ,HOYT TRANSPORTATION CORP., 14.7)
06/09/18,RELIANT TRANSPORTATION INC B2321), 169.5 ,LEESEL TRANSPORTATION CORP B2192), 115.1 ,NEW DAWN TRANSIT, LLC B2321), 65.8 ,PIONEER TRANSPORTATION CORP, 51.8 ,BORO TRANSIT INC., 42.6)
13/09/18,LEESEL TRANSPORTATION CORP B2192), 426.3 ,RELIANT TRANSPORTATION INC B2321), 160.0 ,PIONEER TRANSPORTATION CORP, 64.7 ,SELBY TRANSPORTATION, 46.4 ,HOYT TRANSPORTATION CORP., 45.0)
20/09/18,LEESEL TRANSPORTATION CORP B2192), 485.1 ,RELIANT TRANSPORTATION INC B2321), 151.9 ,SELBY TRANSPORTATION, 59.4 ,PIONEER TRANSPORTATION CORP, 54.9 ,VAN TRANS LLC B2192), 39.8)
27/09/18,LEESEL TRANSPORTATION CORP B2192), 208.6 ,RELIANT TRANSPORTATION INC B2321), 76.6 ,BORO TRANSIT INC., 23.8 ,Y & M TRANSIT CORP B2192), 21.4 ,G.V.C. LTD., 19.2)
04/10/18,LEESEL TRANSPORTATION CORP B2192), 173.6 ,RELIANT TRANSPORTATION INC B2321), 41.4 ,BORO TRANSIT INC., 29.7 ,PIONEER TRANSPORTATION CORP, 14.5 ,VAN TRANS LLC B2192), 12.7)
11/10/18,LEESEL TRANSPORTATION CORP B2192), 444.7 ,RELIANT TRANSPORTATION INC B2321), 117.9 ,SELBY TRANSPORTATION, 52.4 ,LITTLE RICHIE BUS SERVICE, 51.9 ,PIONEER TRANSPORTATION CORP, 46.6)
18/10/18,LEESEL TRANSPORTATION CORP B2192), 739.6 ,RELIANT TRANSPORTATION INC B2321), 180.0 ,SELBY TRANSPORTATION, 93.0 ,G.V.C. LTD., 90.3 ,PIONEER TRANSPORTATION CORP, 82.5)
25/10/18,LEESEL TRANSPORTATION CORP B2192), 540.6 ,RELIANT TRANSPORTATION INC B2321), 156.5 ,G.V.C. LTD., 88.3 ,SELBY TRANSPORTATION, 65.8 ,BORO TRANSIT INC., 62.0)
01/11/18,LEESEL TRANSPORTATION CORP B2192), 676.5 ,RELIANT TRANSPORTATION INC B2321), 177.3 ,SELBY TRANSPORTATION, 69.6 ,BORO TRANSIT INC., 62.1 ,G.V.C. LTD., 56.3)
08/11/18,LEESEL TRANSPORTATION CORP B2192), 669.0 ,RELIANT TRANSPORTATION INC B2321), 214.7 ,SELBY TRANSPORTATION, 99.0 ,PIONEER TRANSPORTATION CORP, 80.9 ,G.V.C. LTD., 78.2)
15/11/18,LEESEL TRANSPORTATION CORP B2192), 676.9 ,RELIANT TRANSPORTATION INC B2321), 234.0 ,PIONEER TRANSPORTATION CORP, 120.2 ,BORO TRANSIT INC., 117.7 ,SELBY TRANSPORTATION, 105.5)
22/11/18,LEESEL TRANSPORTATION CORP B2192), 579.6 ,RELIANT TRANSPORTATION INC B2321), 131.6 ,SELBY TRANSPORTATION, 91.8 ,BORO TRANSIT INC., 67.1 ,PIONEER TRANSPORTATION CORP, 58.9)
29/11/18,LEESEL TRANSPORTATION CORP B2192), 469.4 ,RELIANT TRANSPORTATION INC B2321), 100.3 ,SELBY TRANSPORTATION, 66.6 ,BORO TRANSIT INC., 63.9 ,PIONEER TRANSPORTATION CORP, 54.7)
06/12/18,SELBY TRANSPORTATION, 3.0 ,G.V.C. LTD., 2.1 ,LEESEL TRANSPORTATION CORP B2192), 1.8 ,L & M BUS CORP., 1.5 ,NEW DAWN TRANSIT, LLC B2321), 1.0)
13/12/18,G.V.C. LTD., 5.0 ,L & M BUS CORP., 1.2 ,VAN TRANS LLC B2192), 0.7 ,LITTLE LISA BUS CO. INC., 0.6 ,BORO TRANSIT INC., 0.6)
20/12/18,G.V.C. LTD., 3.3 ,SELBY TRANSPORTATION, 2.4 ,PIONEER TRANSPORTATION CORP, 0.6 ,LEESEL TRANSPORTATION CORP B2192), 0.6)
27/12/18,SELBY TRANSPORTATION, 1.2 ,VAN TRANS LLC B2192), 0.6 ,NEW DAWN TRANSIT, LLC B2321), 0.4 ,I & Y TRANSIT CORP, 0.4)
03/01/19,LEESEL TRANSPORTATION CORP B2192), 441.5 ,RELIANT TRANSPORTATION INC B2321), 89.8 ,SELBY TRANSPORTATION, 61.0 ,NEW DAWN TRANSIT, LLC B2321), 45.1 ,BORO TRANSIT INC., 35.8)
10/01/19,LEESEL TRANSPORTATION CORP B2192), 485.8 ,RELIANT TRANSPORTATION INC B2321), 118.8 ,SELBY TRANSPORTATION, 73.0 ,BORO TRANSIT INC., 57.4 ,NEW DAWN TRANSIT, LLC B2321), 57.3)
17/01/19,LEESEL TRANSPORTATION CORP B2192), 440.9 ,RELIANT TRANSPORTATION INC B2321), 92.2 ,SELBY TRANSPORTATION, 63.4 ,BORO TRANSIT INC., 47.8 ,PIONEER TRANSPORTATION CORP, 35.9)
24/01/19,LEESEL TRANSPORTATION CORP B2192), 1015.0 ,RELIANT TRANSPORTATION INC B2321), 219.0 ,SELBY TRANSPORTATION, 148.8 ,G.V.C. LTD., 111.2 ,PIONEER TRANSPORTATION CORP, 64.7)
31/01/19,LEESEL TRANSPORTATION CORP B2192), 865.1 ,RELIANT TRANSPORTATION INC B2321), 207.8 ,PIONEER TRANSPORTATION CORP, 145.7 ,SELBY TRANSPORTATION, 139.2 ,BORO TRANSIT INC., 122.7)
07/02/19,LEESEL TRANSPORTATION CORP B2192), 656.4 ,RELIANT TRANSPORTATION INC B2321), 178.7 ,SELBY TRANSPORTATION, 97.0 ,G.V.C. LTD., 76.4 ,BORO TRANSIT INC., 59.5)
14/02/19,LEESEL TRANSPORTATION CORP B2192), 235.5 ,G.V.C. LTD., 45.0 ,SELBY TRANSPORTATION, 44.2 ,RELIANT TRANSPORTATION INC B2321), 42.6 ,PIONEER TRANSPORTATION CORP, 20.0)
21/02/19,LEESEL TRANSPORTATION CORP B2192), 347.5 ,RELIANT TRANSPORTATION INC B2321), 89.6 ,SELBY TRANSPORTATION, 64.6 ,PIONEER TRANSPORTATION CORP, 46.8 ,BORO TRANSIT INC., 38.6)
28/02/19,LEESEL TRANSPORTATION CORP B2192), 510.1 ,RELIANT TRANSPORTATION INC B2321), 135.6 ,SELBY TRANSPORTATION, 85.6 ,G.V.C. LTD., 51.9 ,PIONEER TRANSPORTATION CORP, 51.2)
07/03/19,LEESEL TRANSPORTATION CORP B2192), 562.9 ,RELIANT TRANSPORTATION INC B2321), 146.3 ,SELBY TRANSPORTATION, 96.4 ,BORO TRANSIT INC., 56.3 ,G.V.C. LTD., 51.2)
14/03/19,LEESEL TRANSPORTATION CORP B2192), 478.0 ,RELIANT TRANSPORTATION INC B2321), 111.7 ,SELBY TRANSPORTATION, 70.9 ,BORO TRANSIT INC., 45.6 ,G.V.C. LTD., 45.3)
21/03/19,LEESEL TRANSPORTATION CORP B2192), 507.2 ,RELIANT TRANSPORTATION INC B2321), 150.0 ,SELBY TRANSPORTATION, 72.5 ,BORO TRANSIT INC., 54.9 ,PIONEER TRANSPORTATION CORP, 53.8)
28/03/19,LEESEL TRANSPORTATION CORP B2192), 246.0 ,RELIANT TRANSPORTATION INC B2321), 146.3 ,SELBY TRANSPORTATION, 61.0 ,BORO TRANSIT INC., 58.7 ,PIONEER TRANSPORTATION CORP, 58.2)
04/04/19,LEESEL TRANSPORTATION CORP B2192), 251.7 ,RELIANT TRANSPORTATION INC B2321), 162.4 ,PIONEER TRANSPORTATION CORP, 75.3 ,SELBY TRANSPORTATION, 55.2 ,BORO TRANSIT INC., 45.4)
11/04/19,LEESEL TRANSPORTATION CORP B2192), 58.5 ,RELIANT TRANSPORTATION INC B2321), 28.2 ,PIONEER TRANSPORTATION CORP, 13.9 ,SELBY TRANSPORTATION, 13.2 ,SNT BUS INC, 13.1)
18/04/19,G.V.C. LTD., 1.4 ,SELBY TRANSPORTATION, 0.6 ,LEESEL TRANSPORTATION CORP B2192), 0.6)
25/04/19,G.V.C. LTD., 2.1 ,DON THOMAS BUSES INC., 0.9 ,ANOTHER RIDE INC., 0.6 ,BORO TRANSIT INC., 0.5 ,L & M BUS CORP., 0.4)
02/05/19,G.V.C. LTD., 5.0 ,SELBY TRANSPORTATION, 3.6 ,DON THOMAS BUSES INC., 1.2 ,LEESEL TRANSPORTATION CORP B2192), 0.6 ,GRANDPA`S BUS CO. INC., 0.6)
09/05/19,G.V.C. LTD., 3.9 ,SELBY TRANSPORTATION, 1.8 ,I & Y TRANSIT CORP, 1.2 ,LEESEL TRANSPORTATION CORP B2192), 1.2 ,PIONEER TRANSPORTATION CORP, 1.0)
16/05/19,LEESEL TRANSPORTATION CORP B2192), 284.1 ,RELIANT TRANSPORTATION INC B2321), 123.8 ,PIONEER TRANSPORTATION CORP, 60.5 ,SELBY TRANSPORTATION, 54.0 ,BORO TRANSIT INC., 43.5)
23/05/19,LEESEL TRANSPORTATION CORP B2192), 235.4 ,RELIANT TRANSPORTATION INC B2321), 122.4 ,SELBY TRANSPORTATION, 61.0 ,PIONEER TRANSPORTATION CORP, 57.3 ,BORO TRANSIT INC., 37.1)
30/05/19,LEESEL TRANSPORTATION CORP B2192), 219.1 ,RELIANT TRANSPORTATION INC B2321), 110.8 ,SELBY TRANSPORTATION, 64.2 ,PIONEER TRANSPORTATION CORP, 63.3 ,BORO TRANSIT INC., 52.5)
06/06/19,LEESEL TRANSPORTATION CORP B2192), 242.4 ,RELIANT TRANSPORTATION INC B2321), 73.9 ,SELBY TRANSPORTATION, 55.0 ,BORO TRANSIT INC., 46.5 ,PIONEER TRANSPORTATION CORP, 40.5)
13/06/19,LEESEL TRANSPORTATION CORP B2192), 265.0 ,SELBY TRANSPORTATION, 81.8 ,RELIANT TRANSPORTATION INC B2321), 73.3 ,PIONEER TRANSPORTATION CORP, 55.0 ,NEW DAWN TRANSIT, LLC B2321), 49.8)
20/06/19,LEESEL TRANSPORTATION CORP B2192), 236.2 ,SELBY TRANSPORTATION, 57.0 ,RELIANT TRANSPORTATION INC B2321), 49.5 ,NEW DAWN TRANSIT, LLC B2321), 43.8 ,G.V.C. LTD. B2192), 39.8)
27/06/19,SELBY TRANSPORTATION, 2.4 ,L & M BUS CORP., 1.4 ,DON THOMAS BUSES INC., 0.6)
29/08/19,RELIANT TRANSPORTATION INC B2321), 40.3 ,LEESEL TRANSPORTATION CORP B2192), 26.9 ,BORO TRANSIT INC., 13.4 ,PRIDE TRANSPORTATION SCH AGE), 12.4 ,HOYT TRANSPORTATION CORP., 10.3)
05/09/19,RELIANT TRANSPORTATION INC B2321), 444.6 ,LEESEL TRANSPORTATION CORP B2192), 299.3 ,PIONEER TRANSPORTATION CORP, 162.4 ,BORO TRANSIT INC., 154.5 ,FIRST STEPS TRANS INC. B2192), 99.6)
12/09/19,LEESEL TRANSPORTATION CORP B2192), 376.8 ,RELIANT TRANSPORTATION INC B2321), 229.2 ,PIONEER TRANSPORTATION CORP, 78.6 ,BORO TRANSIT INC., 77.0 ,LITTLE RICHIE BUS SERVICE, 47.3)
19/09/19,LEESEL TRANSPORTATION CORP B2192), 641.4 ,RELIANT TRANSPORTATION INC B2321), 247.8 ,BORO TRANSIT INC., 116.9 ,PIONEER TRANSPORTATION CORP, 85.6 ,G.V.C. LTD., 69.0)
26/09/19,LEESEL TRANSPORTATION CORP B2192), 359.5 ,RELIANT TRANSPORTATION INC B2321), 157.3 ,PIONEER TRANSPORTATION CORP, 47.8 ,BORO TRANSIT INC., 46.1 ,HOYT TRANSPORTATION CORP., 34.9)
03/10/19,LEESEL TRANSPORTATION CORP B2192), 524.3 ,RELIANT TRANSPORTATION INC B2321), 195.4 ,BORO TRANSIT INC., 65.4 ,PRIDE TRANSPORTATION SCH AGE), 51.0 ,PIONEER TRANSPORTATION CORP, 44.3)
10/10/19,LEESEL TRANSPORTATION CORP B2192), 494.2 ,RELIANT TRANSPORTATION INC B2321), 174.9 ,BORO TRANSIT INC., 80.3 ,EMPIRE CHARTER SERVICE INC, 44.6 ,G.V.C. LTD., 44.3)
17/10/19,LEESEL TRANSPORTATION CORP B2192), 717.6 ,RELIANT TRANSPORTATION INC B2321), 200.7 ,BORO TRANSIT INC., 85.7 ,G.V.C. LTD., 81.1 ,PIONEER TRANSPORTATION CORP, 54.7)
24/10/19,LEESEL TRANSPORTATION CORP B2192), 739.6 ,RELIANT TRANSPORTATION INC B2321), 313.7 ,BORO TRANSIT INC., 124.6 ,PIONEER TRANSPORTATION CORP, 88.8 ,EMPIRE CHARTER SERVICE INC, 74.7)
31/10/19,LEESEL TRANSPORTATION CORP B2192), 488.8 ,RELIANT TRANSPORTATION INC B2321), 275.3 ,BORO TRANSIT INC., 93.8 ,PIONEER TRANSPORTATION CORP, 70.8 ,SNT BUS INC, 68.5)
07/11/19,LEESEL TRANSPORTATION CORP B2192), 302.1 ,RELIANT TRANSPORTATION INC B2321), 156.6 ,BORO TRANSIT INC., 78.6 ,SNT BUS INC, 63.6 ,EMPIRE CHARTER SERVICE INC, 38.4)
14/11/19,LEESEL TRANSPORTATION CORP B2192), 620.5 ,RELIANT TRANSPORTATION INC B2321), 232.0 ,BORO TRANSIT INC., 134.0 ,SNT BUS INC, 63.4 ,VAN TRANS LLC B2192), 60.8)
21/11/19,LEESEL TRANSPORTATION CORP B2192), 710.6 ,RELIANT TRANSPORTATION INC B2321), 244.9 ,BORO TRANSIT INC., 124.8 ,EMPIRE CHARTER SERVICE INC, 74.0 ,PIONEER TRANSPORTATION CORP, 73.4)